Direktorat;id_direktorat;nama_kegiatan;kode_kegiatan;nama_rincian_output;kode_rincian_output;Komoditas;id_komoditas;Tahun;Provinsi;kode_prov;Kab/Kota;kode_kab;Kec;kode_kec;Desa;kode_desa;Nama Kelompok;Output;Satuan;id_satuan;Jumlah_Output;Target;Anggaran;Progres;;;nama_desa;kode_desa;;direktorat;id_direktorat;;kode_kegiatan;nama_kegiatan;nama_rincian_output;kode_rincian_output;jenis_output;;komoditas;id_komoditas;kode_komoditas;;satuan;id_satuan
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok Selatan;1311;Sungai Pagu;131102;Bomas;1311022007;KWT Wanita Berkarya;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;IV Koto Mudiek;1301042002;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok Selatan;1311;Sungai Pagu;131102;Bomas;1311022007;KWT Wanita Teratai;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Koto Nan Duo IV Koto Hilie;1301042004;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok Selatan;1311;Sungai Pagu;131102;Pulakek Koto Baru;1311022006;KWT Embun Pagi;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Koto Nan Tigo IV Koto Hilie;1301042005;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok Selatan;1311;Sungai Pagu;131102;Pulakek Koto Baru;1311022006;KWT Jolok Serumpun;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Sungai Nyalo IV Koto Mudiek;1301042008;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok Selatan;1311;Sungai Pagu;131102;Pulakek Koto Baru;1311022006;KWT Padi Sarumpun;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Taluak;1301042003;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok Selatan;1311;Sungai Pagu;131102;Pulakek Koto Baru;1311022006;KWT Sarai Wangi;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Taluk Tigo Sakato;1301042009;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok Selatan;1311;Sungai Pagu;131102;Pulakek Koto Baru;1311022006;KWT Semangat Baru;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Teratak Tempatih IV Koto Mudiek;1301042006;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Koto Besar;131011;Koto Ranah;1310112007;KWT. Sumber Rezeki;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Tuik IV Koto Mudiek;1301042007;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok;1302;Lembang Jaya;130206;Koto Laweh;1302062003;Anggrek;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Api-api Pasar Baru;1301062009;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok;1302;Lembang Jaya;130206;Koto Laweh;1302062003;Harapan Baru;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Asam Kamba Pasar Baru;1301062011;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok;1302;Lembang Jaya;130206;Koto Laweh;1302062003;Sinar Harapan;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Aur Begalung Talaok;1301062014;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Solok;1302;Lembang Jaya;130206;Koto Laweh;1302062003;Wanita Suka Maju;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Gurun Panjang;1301062008;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Bangka Belitung;19;Bangka Tengah;1904;Lubuk Besar;190406;Lubuk Besar;1904062003;KWT Jaya Bersama B2;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Gurun Panjang Barat;1301062020;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Bangka Belitung;19;Bangka Tengah;1904;Lubuk Besar;190406;Lubuk Besar;1904062003;KWT Jeruk;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Gurun Panjang Selatan;1301062021;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Bangka Belitung;19;Bangka Tengah;1904;Lubuk Besar;190406;Lubuk Besar;1904062003;KWT Lorong Hijau;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Gurun Panjang Utara;1301062019;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Bangka Belitung;19;Bangka Tengah;1904;Lubuk Besar;190406;Lubuk Besar;1904062003;KWT Pesisir;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kapeh Panji Jaya Talaok;1301062013;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Bangka Belitung;19;Bangka Tengah;1904;Lubuk Besar;190406;Lubuk Besar;1904062003;KWT Putri Bakti Pertiwi;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kapelgam Koto Berapak;1301062015;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Kalimantan Utara;65;Nunukan;6503;Sebatik tengah;650312;Sungai limau;6503122001;Hamahena;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kapujan Koto Berapak;1301062018;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Kalimantan Utara;65;Nunukan;6503;Sebatik tengah;650312;Sungai limau;6503122001;Ikut maju;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Koto Baru Koto Berapak;1301062016;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Kalimantan Utara;65;Nunukan;6503;Sebatik tengah;650312;Sungai limau;6503122001;Mattirobulu;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Koto Berapak;1301062005;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Kalimantan Utara;65;Nunukan;6503;Sebatik tengah;650312;Sungai limau;6503122001;Sinar Lourdes;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Kubang Koto Berapak;1301062017;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Kalimantan Utara;65;Nunukan;6503;Sebatik tengah;650312;Sungai limau;6503122001;Tani lestari;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Pasar Baru;1301062007;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Koto Salak;131007;Koto Salak;1310072001;KWT. Bunga Mawar;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Sawah Laweh Pasar Baru;1301062012;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Koto Salak;131007;Koto Salak;1310072001;KWT. Hidup Rukun;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Talaok;1301062006;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Koto Salak;131007;Koto Salak;1310072001;KWT. Mawar Merah;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Tanjung Durian Pasar Baru;1301062010;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Timpeh;131006;Ranah Palabi;1310062005;Mekar Bersama;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Ampang Tareh Lumpo;1301052013;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Timpeh;131006;Taratak Tinggi;1310062002;Al Mukmin;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Ampuan Lumpo;1301052012;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Timpeh;131006;Taratak Tinggi;1310062002;Kasih Ibu;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Balai Sinayan Lumpo;1301052014;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;IX Koto;131005;Banai;1310052004;KWT. Bersinar;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Batu Kunik Lumpo;1301052010;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;IX Koto;131005;Banai;1310052004;KWT. Saiyo Sakato;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Bukik Kaciak Lumpo;1301052017;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sungai Duo;1310042005;KWT. Anggrek;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Bunga Pasang Salido;1301052005;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sungai Duo;1310042005;KWT. Karya Maju;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Gunung Bungkuak Lumpo;1301052018;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sungai Duo;1310042005;KWT. Kemuning;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Koto Rawang;1301052008;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sungai Duo;1310042005;KWT. Kenanga;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Limau Gadang Lumpo;1301052009;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sungai Duo;1310042005;KWT. Lestari;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Lumpo;1301052004;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sungai Duo;1310042005;KWT. Nusa Indah;Kelompok;Kelompok;2;1;;12300000;Distribusi bantuan;;;Painan;1301052001;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sungai Duo;1310042005;KWT. Sekar Agung;Kelompok;Kelompok;2;1;;12300000;Distribusi bantuan;;;Painan Selatan Painan;1301052019;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sungai Duo;1310042005;KWT. Seroja;Kelompok;Kelompok;2;1;;12300000;Distribusi bantuan;;;Painan Timur Painan;1301052020;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sungai Duo;1310042005;KWT. Simpang Tugu;Kelompok;Kelompok;2;1;;12300000;Distribusi bantuan;;;Sago Salido;1301052006;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sungai Duo;1310042005;KWT. Teratai Indah;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Salido;1301052003;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Gunung Medan;1310042004;KWT. Pujakharisma;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Salido Sari Bulan;1301052007;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Siguntur;1310042002;KWT. Karya Muda;Kelompok;Kelompok;2;1;;12300000;Distribusi bantuan;;;Sungai Gayo Lumpo;1301052015;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Siguntur;1310042002;KWT. Trabas;Kelompok;Kelompok;2;1;;12300000;Distribusi bantuan;;;Sungai Sariak Lumpo;1301052016;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sitiung;1310042001;KWT. Al Barokah;Kelompok;Kelompok;2;1;;12300000;Distribusi bantuan;;;Tambang;1301052002;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sitiung;131004;Sitiung;1310042001;KWT. Anggraini;Kelompok;Kelompok;2;1;;12300000;Distribusi bantuan;;;Taratak Tangah Lumpo;1301052011;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sungai Rumbai;131003;Kurnia Koto Salak;1310032004;Berkah;Kelompok;Kelompok;2;1;;12300000;Distribusi bantuan;;;Koto Ranah;1301122002;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sungai Rumbai;131003;Kurnia Koto Salak;1310032004;Kamboja;Kelompok;Kelompok;2;1;;12300000;Distribusi bantuan;;;Limau Gadang Pancung Taba;1301122006;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sungai Rumbai;131003;Kurnia Koto Salak;1310032004;Koin;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Muaro Aie;1301122003;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sungai Rumbai;131003;Kurnia Koto Salak;1310032004;Mentari;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Pancuang Taba;1301122004;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sungai Rumbai;131003;Kurnia Koto Salak;1310032004;Mutiara Tani;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Puluik-Puluik;1301122001;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sungai Rumbai;131003;Kurnia Koto Salak;1310032004;Rahmat Mandiri;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Puluik-Puluik Selatan;1301122005;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sungai Rumbai;131003;Kurnia Koto Salak;1310032004;Saiyo;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Ampang Pulai;1301072006;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sungai Rumbai;131003;Kurnia Koto Salak;1310032004;Sejahtera;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Barung-Barung Balantai;1301072008;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sungai Rumbai;131003;Kurnia Koto Salak;1310032004;Srikandi Tani;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Barung-Barung Balantai Selatan;1301072009;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Sungai Rumbai;131003;Kurnia Koto Salak;1310032004;Sumber Makmur;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Barung-Barung Balantai Tengah;1301072022;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Sikabau;1310022009;KWT Harapan Ibu Pertanian;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Barung-Barung Balantai Timur;1301072021;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Sikabau;1310022009;KWT Koto Indah;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Batu Hampa;1301072004;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Sikabau;1310022009;KWT Mawar Indah;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Batu Hampar Selatan;1301072020;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Sikabau;1310022009;KWT Sunsang;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Cerocok Anau Ampang Pulai;1301072018;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Sikabau;1310022009;KWT Tanah Sirah Sejahtera;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Duku;1301072003;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Sikabau;1310022009;KWT Gabah Jaya;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Duku Utara;1301072015;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Sikabau;1310022009;KWT. Aglonema;Kelompok;Kelompok;2;1;;12300000;Bantuan sudah diterima;;;Jinang Kampung Pansur Ampang Pulai;1301072017;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Sikabau;1310022009;KWT. BKBRC Jaya;Kelompok;Kelompok;2;1;;12300000;Usulan CPCL;;;Kampung Baru Korong Nan Ampek;1301072014;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Sikabau;1310022009;KWT. Bunda Parta;Kelompok;Kelompok;2;1;;12300000;Usulan CPCL;;;Kapuah Utara;1301072011;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Sikabau;1310022009;KWT. Canang Sepakat;Kelompok;Kelompok;2;1;;12300000;Usulan CPCL;;;Kapuh;1301072007;;;;;;;;;;;;;;;;
Direktorat Sayuran dan Tanaman Obat;4;Peningkatan Produksi Sayuran dan Tanaman Obat;1771;Pekarangan Hortikultura;1771.QDD.011;P2B;7;2025;Sumatera Barat;13;Dharmasraya;1310;Pulau Punjung;131002;Empat Koto Pulau Punjung;1310022006;KWT Berkah;Kelompok;Kelompok;2;1;;12300000;Usulan CPCL;;;Mandeh;1301072010;;;;;;;;;;;;;;;;
